Addresses5121;1;0;0;0;0;25.6;6.15598162207;46.2025455262
Addresses5160;1;0;0;0;0;25.6;6.1637117331;46.2044325047
Addresses5165;2;0;0;0;0;24.55;6.13534187973;46.1987102442
Addresses5180;1;0;0;0;0;21.15;6.19780340466;46.1868191548
Addresses5198;1;0;0;0;0;21.9;6.20277915246;46.1958705006
Addresses5233;1;0;0;0;0;24.3;6.14294218028;46.2059952574
Addresses5266;2;0;0;0;0;23.15;6.13512634473;46.2077045994
Addresses5294;1;0;0;0;0;23.15;6.13516945739;46.2059057281
Addresses5333;1;0;0;0;0;22.65;6.13750215737;46.2167288665
Addresses5358;2;0;0;0;0;25.6;6.16107863195;46.2062020785
Addresses5423;1;0;0;0;0;20.0;6.12558756945;46.1734059364
Addresses5454;1;0;0;0;0;25.45;6.14060885943;46.1951722371
Addresses5500;1;0;0;0;0;25.45;6.14328492595;46.1916042685
Addresses5532;1;0;0;1;1;24.25;6.15627850027;46.1899533786
Addresses5574;2;0;0;0;0;24.25;6.15891097189;46.1881839183
Addresses5585;2;0;0;0;0;18.55;6.10197424222;46.1857241529
Addresses5590;3;0;0;0;0;21.0;6.12994437244;46.2076446141
Addresses5626;1;0;0;0;0;18.55;6.10179745107;46.1929195809
Addresses5644;1;0;0;0;0;20.2;6.17420061101;46.1991524827
Addresses5673;2;0;0;0;0;24.3;6.1638803787;46.1972369788
Addresses5676;1;0;0;0;0;23.0;6.14073761616;46.1897756208
Addresses5697;2;0;0;0;0;24.25;6.15356087247;46.1953205317
Addresses5772;1;0;0;0;0;23.0;6.14345623126;46.1844087778
Addresses5796;1;0;0;0;0;18.55;6.09942859477;46.1838945736
Addresses5805;1;0;0;0;0;23.0;6.14608885158;46.1826396171
Addresses5820;1;0;0;0;0;29.3;6.14561862567;46.2024272315
Addresses5822;2;0;0;0;0;27.65;6.14536199556;46.2132204833
Addresses5826;2;0;0;0;0;24.55;6.13797545514;46.1969412713
Addresses5850;1;0;0;1;1;23.0;6.14863600716;46.1844681434
Addresses5854;3;0;0;0;0;27.65;6.14795325405;46.213250152
Addresses5916;1;0;0;0;0;24.25;6.14838005884;46.1952613921
Addresses5936;1;0;0;0;0;18.5;6.11677088938;46.2164879345
Addresses5937;1;0;0;0;0;20.5;6.16440611818;46.2854115944
Addresses5938;1;0;0;0;0;20.0;6.10970009328;46.1876148271
Addresses5965;1;0;0;0;0;19.65;6.11703320341;46.2056947459
Addresses5972;2;0;0;1;1;24.25;6.15368834592;46.1899239008
Addresses6006;0;1;0;0;1;20.5;6.16423727161;46.2926071446
Addresses6014;1;0;0;0;0;24.25;6.15360336641;46.1935216546
Addresses6022;2;0;0;0;0;24.3;6.13771733513;46.2077345029
Addresses6034;1;0;0;0;0;21.0;6.12735339056;46.2076145322
Addresses6049;1;0;0;0;0;21.15;6.20290174925;46.1904738157
Addresses6084;3;0;0;0;0;23.15;6.13767430523;46.2095333754
Addresses6119;1;0;0;0;0;20.0;6.11738279464;46.1913038358
Addresses6240;2;0;0;2;1;23.0;6.14082343989;46.1861778773
Addresses6266;1;0;0;0;0;18.5;6.1114563914;46.221823697
Addresses6269;1;0;0;0;0;24.3;6.16659708482;46.1918695769
Addresses6293;1;0;0;0;0;24.55;6.14056593488;46.1969711095
Addresses6320;2;0;0;0;0;24.55;6.13788942644;46.2005390146
Addresses6332;2;0;0;0;0;21.0;6.1298577962;46.2112423532
Addresses6336;1;0;0;0;0;23.0;6.13585887501;46.1771238073
Addresses6359;1;0;0;0;0;25.6;6.17407514965;46.2045491388
Addresses6373;3;1;0;1;1;21.0;6.12726664311;46.2112122694
Addresses6401;1;0;0;0;0;24.15;6.14782515792;46.2186467826
Addresses6449;1;0;0;0;0;24.25;6.15364585756;46.1917227776
Addresses6499;0;1;0;0;1;20.5;6.16176911759;46.28718119
Addresses6528;2;0;0;0;0;19.65;6.12739676001;46.2058156638
Addresses6549;2;0;0;0;0;19.65;6.13007421547;46.2022480064
Addresses6561;1;0;0;0;0;25.45;6.14065178116;46.1933733648
Addresses6573;0;1;0;0;1;22.25;6.1411237342;46.1735857805
Addresses6609;1;0;0;0;0;20.2;6.07754006962;46.2304167354
Addresses6627;1;0;0;0;0;29.3;6.1457469028;46.1970306076
Addresses6640;2;0;0;0;0;23.15;6.13763127251;46.211332248
Addresses6703;2;0;0;0;0;22.65;6.12977120858;46.2148400929
Addresses6717;1;0;0;0;0;20.0;6.10702202214;46.1911819988
Addresses6779;1;0;0;0;0;21.4;6.12173587157;46.2255428616
Addresses6814;1;0;0;0;0;18.5;6.09125819937;46.199991728
Addresses6829;1;0;0;0;0;24.55;6.13266494343;46.2022780259
Addresses6858;2;0;0;1;1;20.2;6.08013210956;46.23044796
Addresses6865;2;0;0;0;0;23.0;6.13819047746;46.1879469156
Addresses6871;1;0;0;0;0;18.5;6.08826569679;46.21615044
Addresses6886;1;0;0;0;0;19.65;6.12225851376;46.2039564575
Addresses6916;1;0;0;0;0;20.2;6.07740494943;46.2358132889
Addresses6918;1;0;0;0;0;25.6;6.15606645834;46.1989477689
Addresses6925;2;0;0;0;0;25.6;6.16375389865;46.202633623
Addresses6940;1;0;0;0;0;20.0;6.10961221094;46.1912125472
Addresses6941;2;0;0;0;0;21.0;6.12480586657;46.2057855235
Addresses6982;1;0;0;0;0;22.65;6.13231932328;46.2166689903
Addresses6988;1;0;0;1;1;20.2;6.07749503252;46.2322155865
Addresses7003;1;0;0;0;0;21.15;6.20282002074;46.1940716055
Addresses7040;1;0;0;0;0;25.6;6.16366956477;46.2062313865
Addresses7047;2;0;0;0;0;25.6;6.15857237815;46.2025749512
Addresses7094;1;0;0;0;0;20.2;6.07999724638;46.2358445166
Addresses7098;1;0;0;0;0;18.5;6.10407882232;46.2055422611
Addresses7099;1;0;0;0;0;23.0;6.14086634753;46.1843790059
Addresses7122;3;0;0;0;0;21.0;6.12463202926;46.2129809939
Addresses7126;1;0;0;0;0;18.5;6.10921659749;46.2074022948
Addresses7129;1;0;0;0;0;20.2;6.08254467167;46.2376745382
Addresses7136;2;0;0;0;0;20.0;6.1123339652;46.1858464533
Addresses7156;1;0;0;0;0;21.15;6.20031154564;46.1904454077
Addresses7179;1;0;0;0;0;22.25;6.1741587933;46.2009513679
Addresses7181;1;0;0;0;0;22.95;6.12964130581;46.2202367034
Addresses7183;1;0;0;0;0;22.95;6.12959799919;46.2220355738
Addresses7194;1;0;0;0;0;20.0;6.12036529591;46.1751443756
Addresses7198;3;0;0;0;0;25.6;6.15853004142;46.204373831
Addresses7200;2;0;0;0;0;21.0;6.13240574535;46.2130712483
Addresses7231;1;0;0;0;0;25.6;6.16120538538;46.2008054362
Addresses7232;1;0;0;1;1;21.15;6.20022908247;46.1869853635
Addresses7258;1;0;0;0;0;24.25;6.15895328359;46.1863850399
Addresses7290;0;1;0;0;1;23.0;6.14349905056;46.1826099055
Addresses7350;1;1;0;0;1;20.2;6.07744999245;46.2340144376
Addresses7363;2;0;0;0;0;19.65;6.12484931876;46.2039866563
Addresses7367;1;0;0;0;0;18.5;6.11150029749;46.2200248336
Addresses7418;1;0;0;0;0;21.0;6.13249215607;46.2094735069
Addresses7440;1;0;0;0;0;18.55;6.10452006072;46.1875536749
Addresses7451;3;0;0;2;1;22.65;6.13236253574;46.2148701192
Addresses7458;3;0;0;0;0;25.45;6.14583240684;46.193432859
Addresses7480;1;0;0;0;0;22.95;6.12704972461;46.2202066147
Addresses7482;1;0;0;0;0;21.4;6.1216051466;46.2309394654
Addresses7486;0;10;10;0;0;22.25;6.18086885123;46.204886382
Addresses7487;0;10;10;0;0;22.25;6.0957114005;46.1535847277
Addresses7488;2;8;10;3;1;20.2;6.03829931393;46.2146681111
Addresses7489;0;10;10;0;0;22.25;6.03972500127;46.2174333025
Addresses7490;8;2;10;8;0;22.25;6.13502102324;46.2018774344
Addresses7491;1;9;10;2;1;22.25;6.10561330199;46.2117747482
Addresses7492;0;10;10;0;0;20.5;6.14219548392;46.1625555824
Addresses7493;0;10;10;0;0;22.25;6.14522634618;46.1602449434
Addresses7494;1;9;10;1;0;22.25;6.2211455806;46.2071962425
Addresses7495;0;10;10;0;0;22.25;6.22405183625;46.203328212
Addresses7496;3;7;10;3;0;22.25;6.13038670667;46.185798024
Addresses7497;0;10;10;0;0;22.25;6.17753691604;46.1627307669
Addresses7498;0;10;10;0;0;22.25;6.18222156287;46.2063779967
Addresses7499;0;10;10;1;1;22.25;6.17939872255;46.2035401837
Addresses7500;0;10;10;0;0;22.25;6.08932646772;46.1571703402
Addresses7501;0;10;10;0;0;22.25;6.08655133824;46.1524683935
Addresses7502;1;9;10;3;2;22.25;6.12341202858;46.1701234599
Addresses7503;0;10;10;0;0;24.95;6.09884210559;46.1972434848
Addresses7504;1;9;10;1;0;20.5;6.11549523817;46.1656932346
Addresses7505;0;10;10;0;0;22.25;6.19612221329;46.2046374031
Addresses7506;0;10;10;0;0;22.25;6.10609389536;46.1801057729
Addresses7507;0;10;10;1;1;22.25;6.12480734423;46.1850546529
Addresses7508;0;10;10;0;0;21.15;6.14349614349;46.1766337442
Addresses7509;1;9;10;1;0;20.5;6.14388555195;46.1788938085
Addresses7510;2;8;10;2;0;22.25;6.13089815544;46.1728016866
Addresses7511;0;10;10;0;0;22.25;6.13143456111;46.1681821023
Addresses7512;0;10;10;0;0;20.2;6.0603524232;46.1742209325
Addresses7513;0;10;10;1;1;22.25;6.2004347656;46.2404907327
Addresses7514;0;10;10;0;0;22.25;6.17548444638;46.1944163126
Addresses7515;0;10;10;1;1;22.25;6.18224453249;46.1929330076
Addresses7516;0;10;10;2;2;22.25;6.19259114885;46.1984923407
Addresses7517;3;7;10;3;0;20.5;6.19809186362;46.2009741557
Addresses7518;0;10;10;0;0;22.25;6.22554365488;46.2546483289
Addresses7519;0;10;10;1;1;22.25;6.10019808976;46.1709064448
Addresses7520;0;10;10;0;0;22.25;6.09569179881;46.1586679791
Addresses7521;0;10;10;1;1;22.25;6.19815121634;46.1982478006
Addresses7522;0;10;10;0;0;22.25;6.19486193057;46.1989497551
Addresses7523;0;10;10;1;1;22.25;6.11917071605;46.1859251092
Addresses7524;0;10;10;0;0;22.25;6.16057330622;46.1769496755
Addresses7525;0;10;10;0;0;22.25;6.09539677548;46.1963949946
Addresses7526;0;10;10;0;0;22.25;6.08507491572;46.1753980594
Addresses7527;0;10;10;0;0;22.25;6.23526213852;46.2130275437
Addresses7528;0;10;10;0;0;22.25;6.16032763396;46.2815822048
Addresses7529;0;10;10;0;0;18.5;6.21351234075;46.2034083492
Addresses7530;0;10;10;0;0;20.2;6.11562475131;46.2252741825
Addresses7531;0;10;10;0;0;22.25;6.10564970746;46.2225522772
Addresses7532;8;2;10;8;0;22.25;6.11012949637;46.2254268938
Addresses7533;0;10;10;0;0;22.25;6.16295774523;46.2678511806
Addresses7534;0;10;10;0;0;21.9;6.23373548943;46.2139092797
Addresses7535;0;10;10;0;0;20.5;6.10876124633;46.1640194482
Addresses7536;1;9;10;2;1;22.25;6.10603213428;46.2056635077
Addresses7537;0;10;10;0;0;21.15;6.10561559289;46.1509238085
Addresses7538;0;10;10;0;0;22.25;6.129923886;46.2728550517
Addresses7539;0;10;10;1;1;20.5;6.1228309565;46.2719813727
Addresses7540;0;10;10;0;0;22.25;6.22708661097;46.2769294849
Addresses7541;0;10;10;0;0;22.25;6.11492015826;46.2808008962
Addresses7542;0;10;10;0;0;22.25;6.06772617322;46.1785093454
Addresses7543;1;9;10;1;0;22.25;6.22107316971;46.2228819328
Addresses7544;0;10;10;0;0;22.25;6.00898070962;46.1548195093
Addresses7545;0;10;10;0;0;22.25;6.16298490176;46.1779539495
Addresses7546;1;9;10;1;0;22.25;6.1974586421;46.1963768342
Addresses7547;0;10;10;0;0;22.25;6.1982208491;46.1970711283
Addresses7548;0;10;10;0;0;22.25;6.13277509766;46.1709274032
Addresses7549;0;10;10;0;0;22.25;6.12035012768;46.151224461
Addresses7550;0;10;10;0;0;22.25;6.1495809223;46.243744385
Addresses7551;0;10;10;0;0;22.25;6.22947826264;46.2597295541
Addresses7552;1;9;10;2;1;22.25;6.11858329427;46.1942449136
Addresses7553;0;10;10;0;0;24.95;6.11367770595;46.214917565
Addresses7554;0;10;10;0;0;22.25;6.10673569949;46.2125955183
Addresses7555;0;10;10;1;1;22.25;6.11289690724;46.2226042176
Addresses7556;0;10;10;0;0;22.25;6.11580488629;46.2267569764
Addresses7557;0;10;10;0;0;22.25;6.11131705792;46.1651533546
Addresses7558;0;10;10;0;0;22.25;6.11980066288;46.2103268542
Addresses7559;0;10;10;0;0;20.5;6.16606665996;46.2857360419
Addresses7560;0;10;10;0;0;22.25;6.16629920792;46.2891200712
Addresses7561;0;10;10;0;0;20.2;6.03041094126;46.2155608785
Addresses7562;0;10;10;0;0;22.25;6.09647708867;46.1811167936
Addresses7563;0;10;10;1;1;22.25;6.10121866941;46.1782439794
Addresses7564;0;10;10;0;0;22.25;6.16200507207;46.176747494
Addresses7565;0;10;10;0;0;22.25;6.16471496764;46.1770055645
Addresses7566;0;10;10;2;2;22.25;6.16386585967;46.1789603978
Addresses7567;0;10;10;0;0;20.5;6.10955011575;46.2144390991
Addresses7568;1;9;10;1;0;22.25;6.10772715762;46.2160102845
Addresses7569;0;10;10;0;0;22.25;6.10009857236;46.2050782249
Addresses7570;8;2;10;8;0;20.2;6.12324102771;46.1882664695
Addresses7571;1;9;10;1;0;22.25;6.04008954475;46.1421445683
Addresses7572;0;10;10;0;0;22.25;6.13784265178;46.1452687517
Addresses7573;0;10;10;0;0;20.5;6.13332085245;46.1414496085
Addresses7574;0;10;10;0;0;22.25;6.17979016422;46.1733903763
Addresses7575;0;10;10;0;0;22.25;6.0303257443;46.2176441014
Addresses7576;7;3;10;7;0;22.25;6.13615636031;46.1931190672
Addresses7577;0;10;10;0;0;22.25;5.99651940606;46.151942474
Addresses7578;0;10;10;0;0;24.15;6.22718422097;46.2740966424
Addresses7579;0;10;10;0;0;22.25;6.23734459078;46.2464504969
Addresses7580;6;4;10;7;1;20.5;6.12770877509;46.2015534159
Addresses7581;0;10;10;0;0;22.25;6.07014979283;46.2315603969
Addresses7582;6;4;10;6;0;18.55;6.10378817399;46.2182454454
Addresses7583;0;10;10;0;0;22.25;6.11897813831;46.2087501405
Addresses7584;0;10;10;0;0;22.25;6.12227149497;46.2107043528
Addresses7585;0;10;10;0;0;24.3;6.12313955281;46.1781588003
Addresses7586;0;10;10;0;0;20.2;6.14372716674;46.1781908624
